id,geometry_type,wkt,area_m2,area_km2,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,parts,holes,vertices,label,% POBLACION,ÃNDICE DE PRIORIDAD SOCIAL (IPS),CANTIDAD DE BARRIOS OFICIALES,CIRCUITO,CPC,DENSIDAD POBLACIONAL HAB/KMÂ²,DEPARTAMENTO,description,DIRECCION,fill,fill-opacity,gx_media_links,icon,icon-scale,KILÃMETRO CUADRADO,label-scale,LOCALIDAD,name,ORGANIZACIÃN ADMINISTRATIVA,SECCIONAL,stroke,stroke-opacity,stroke-width,styleUrl,TIPO,TIPO DE INMUEBLE,TIPO DE INSTITUCIÃN,TIPO DE INSTITUCION,TIPO DE TERRENO,TOTAL HOGARES,TOTAL POBLACION
29,Point,POINT (-64.243462 -31.405719 0),0,0.000000,-64.243462,-31.405719,-64.243462,-31.405719,-64.243462,-31.405719,1,0,1,CENTRO VECINAL LAS PALMAS Y AMPLIACION LAS PALMAS,,,,11C,COLON,,,"{""@type"":""html"",""value"":""<img src=\""https://lh3.googleusercontent.com/umsh/AN6v0v6NSj4-xa2J2IgMkrWLQt4_4qLQ074j-DtenhI9mUtCK_1BPmTOsjmfKgg5CdegI53xV32tTcKmI3O6Gu_vIT0N2jBA_5wg5wmQ4As_uJ5wBGyYzVFpzyB4mJexP0GIEXnZ07Y-8TFdmwo5twv1XPPmvmN3GiHS4Tr7HXPiVI5UFwR_pK5HSL7qMwN9YjM-mpqhDi19Ii5ekITqWgWEU76MOtPqwsHg_ymmCZEAlIxe4XUisHpOvcCVLQd_hfUSskTSMj6JZIO3TOq_JLcB7YkRr9gD7YAF-W2sb3qma-npB7ZAMltUrq2CvqdYgSP3ZnwuHb99mngh851QvAZX3G5pdXbW9EOf_0_vdfno8k5WfNNXNETpGpgH18vH8MwHfaqfiHBVjP79q_EUT-ctfz2UxYiwFbiOde9tIxkgLUVtAoWmSsFTJCPvwdQY1HmcbdXZiOKs_wDhbAqQ5jjXHh9VbAm-GU-SC0u52GkJo6CeXOa6jssevUa6fXJW8OtRswsa_rM4VrP_6J6R2V20-zFJPJ3LKeqKmMPQCKCZ1a9eWnHo8mWgv1yzWN-bO8n7jCL03vqW0Lt5GnhqfyOR0mmNEOHZbYCZl_fGLBLAPrSsdnXPambZBWLBe3kSdbUMg1I6-Ct3Ud3jMRCmi__Cu-LOiBQnQkrim5-QGrpaLpaei10R_AEpkgMGUrUfWp7syaG6v-qk2FwFx8DTlGu7LVH2mmaXMQqobiX7I7lFjHGUm3LTFMTE-kw2cdlle1HioYaH6ypCCzooyplsCAVuWsIAasU8ISpxEKFU56t-126BlT1ipTjZRsWNqmSv2gyosJesbgyK_jHGMtYMlR4uhZYdfQRPM-q3vrh2paMqC433wU68QwleW981RV4lp-d2gDGPQTyhJvab1oxfedzA1ljXnXj5IAQp9EqgZof_pSb5PtL1Q18JKz66tdWrw0oy9zWdqPrtayl1FuHSt5CoCwwmthJjEH3qFnBrIxpLCdNuP4PnolofIqjHb4zhV_x3VIgXw71zKEmU7dlCcj0AgeUdYriUS92RPH_z2RVu6YlOFNG0P8H2ReI3tmZJSZQLw2h2sL5RjsgfYGzJ_y5BGB2mocanunrIABdErRpPJBSOSu7gpoPFljdfFul9ca6t7j4Aml2fSpncqlseGKAxYNnFrB6Oc6gWyYzXWM7QUBEfszSCcGCDBbC7eUGJ0o8MlFUaEi5jWSM6RmszatyvvTdo-VsevJwI9VdxaOyd8QPh7lqoBXWr-jla0yXgLQBWZ-iGNGy6L9dTJ3OYRuAKiJSTasx9rHkC0uFHTiz5tFMOscVRQkFAhK4vCUMQ7lKlv36d_uVOFsQrjndKvmIk0I23dmbjZlOB2FGWFCp16bpC7oEBVWhh7R-EEAl3I2o-Bti_R2_5e5-Dl4R7FIrGeNxMUIpFQo2Pc5A4SWseo2U95k0YrDHXQN7nf7ETkLs_GL92FuM0mBwnqOb5Pe1q3tI8CZc7oNEEYwY_0-_4-BPIy5gB5Lo-b6iBG7HUsFE8ZRMjPPXYuB46DeP1oKotPHbq7ZFMPLFwulMFARH2pj1b769vVh9ZDPKYeMPG3ju1qmZb01v5HRy4lNsoEugTHgc8oye1qrN6JKI2S77uWCBvPhDO7GIlWOSry-Eiob1LIVtEnQILvj--v1Ks3epWcPPRcFumjm0AW89KgHWrVF2GnPTtJQbbq8I-c2pcVVJ5WMul7hpmJQHds0rNNZTyEfXAjWKCxqLUv3D1SgimOt5BeMSTMPMCyCZeVH70hCtHlT9cCkHuEv9jiHyxyej62GrHf_CTssdcwGNCJe9NhYZtUDaXkNDTmwNnxkd1R6sqt0cOh6g6V6Jv1U2Ny_figgc\"" height=\""200\"" width=\""auto\"" /><br><br>TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11C<br>DIRECCION: AV. DON BOSCO NÂ° 4556<br>TIPO DE INMUEBLE: PROPIO""}",AV. DON BOSCO NÂ° 4556,,,https://lh3.googleusercontent.com/umsh/AN6v0v6NSj4-xa2J2IgMkrWLQt4_4qLQ074j-DtenhI9mUtCK_1BPmTOsjmfKgg5CdegI53xV32tTcKmI3O6Gu_vIT0N2jBA_5wg5wmQ4As_uJ5wBGyYzVFpzyB4mJexP0GIEXnZ07Y-8TFdmwo5twv1XPPmvmN3GiHS4Tr7HXPiVI5UFwR_pK5HSL7qMwN9YjM-mpqhDi19Ii5ekITqWgWEU76MOtPqwsHg_ymmCZEAlIxe4XUisHpOvcCVLQd_hfUSskTSMj6JZIO3TOq_JLcB7YkRr9gD7YAF-W2sb3qma-npB7ZAMltUrq2CvqdYgSP3ZnwuHb99mngh851QvAZX3G5pdXbW9EOf_0_vdfno8k5WfNNXNETpGpgH18vH8MwHfaqfiHBVjP79q_EUT-ctfz2UxYiwFbiOde9tIxkgLUVtAoWmSsFTJCPvwdQY1HmcbdXZiOKs_wDhbAqQ5jjXHh9VbAm-GU-SC0u52GkJo6CeXOa6jssevUa6fXJW8OtRswsa_rM4VrP_6J6R2V20-zFJPJ3LKeqKmMPQCKCZ1a9eWnHo8mWgv1yzWN-bO8n7jCL03vqW0Lt5GnhqfyOR0mmNEOHZbYCZl_fGLBLAPrSsdnXPambZBWLBe3kSdbUMg1I6-Ct3Ud3jMRCmi__Cu-LOiBQnQkrim5-QGrpaLpaei10R_AEpkgMGUrUfWp7syaG6v-qk2FwFx8DTlGu7LVH2mmaXMQqobiX7I7lFjHGUm3LTFMTE-kw2cdlle1HioYaH6ypCCzooyplsCAVuWsIAasU8ISpxEKFU56t-126BlT1ipTjZRsWNqmSv2gyosJesbgyK_jHGMtYMlR4uhZYdfQRPM-q3vrh2paMqC433wU68QwleW981RV4lp-d2gDGPQTyhJvab1oxfedzA1ljXnXj5IAQp9EqgZof_pSb5PtL1Q18JKz66tdWrw0oy9zWdqPrtayl1FuHSt5CoCwwmthJjEH3qFnBrIxpLCdNuP4PnolofIqjHb4zhV_x3VIgXw71zKEmU7dlCcj0AgeUdYriUS92RPH_z2RVu6YlOFNG0P8H2ReI3tmZJSZQLw2h2sL5RjsgfYGzJ_y5BGB2mocanunrIABdErRpPJBSOSu7gpoPFljdfFul9ca6t7j4Aml2fSpncqlseGKAxYNnFrB6Oc6gWyYzXWM7QUBEfszSCcGCDBbC7eUGJ0o8MlFUaEi5jWSM6RmszatyvvTdo-VsevJwI9VdxaOyd8QPh7lqoBXWr-jla0yXgLQBWZ-iGNGy6L9dTJ3OYRuAKiJSTasx9rHkC0uFHTiz5tFMOscVRQkFAhK4vCUMQ7lKlv36d_uVOFsQrjndKvmIk0I23dmbjZlOB2FGWFCp16bpC7oEBVWhh7R-EEAl3I2o-Bti_R2_5e5-Dl4R7FIrGeNxMUIpFQo2Pc5A4SWseo2U95k0YrDHXQN7nf7ETkLs_GL92FuM0mBwnqOb5Pe1q3tI8CZc7oNEEYwY_0-_4-BPIy5gB5Lo-b6iBG7HUsFE8ZRMjPPXYuB46DeP1oKotPHbq7ZFMPLFwulMFARH2pj1b769vVh9ZDPKYeMPG3ju1qmZb01v5HRy4lNsoEugTHgc8oye1qrN6JKI2S77uWCBvPhDO7GIlWOSry-Eiob1LIVtEnQILvj--v1Ks3epWcPPRcFumjm0AW89KgHWrVF2GnPTtJQbbq8I-c2pcVVJ5WMul7hpmJQHds0rNNZTyEfXAjWKCxqLUv3D1SgimOt5BeMSTMPMCyCZeVH70hCtHlT9cCkHuEv9jiHyxyej62GrHf_CTssdcwGNCJe9NhYZtUDaXkNDTmwNnxkd1R6sqt0cOh6g6V6Jv1U2Ny_figgc,images/icon-3.png,1,,0,,CENTRO VECINAL LAS PALMAS Y AMPLIACION LAS PALMAS,,11,,,,#icon-1603-FBC02D,,PROPIO,CENTRO VECINAL,,,,
30,Point,POINT (-64.256714 -31.401758 0),0,0.000000,-64.256714,-31.401758,-64.256714,-31.401758,-64.256714,-31.401758,1,0,1,CENTRO VECINAL MAFEKIN,,,,11F,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11F<br>DIRECCION: JOSÃ MIGUEL DEL PORTILLO NÂ° 5469<br>TIPO DE INMUEBLE: PROPIO""}",JOSÃ MIGUEL DEL PORTILLO NÂ° 5469,,,,images/icon-3.png,1,,0,,CENTRO VECINAL MAFEKIN,,11,,,,#icon-1603-FBC02D,,PROPIO,CENTRO VECINAL,,,,
31,Point,POINT (-64.221634 -31.412148 0),0,0.000000,-64.221634,-31.412148,-64.221634,-31.412148,-64.221634,-31.412148,1,0,1,CENTRO VECINAL ALTO ALBERDI Y ROQUE SAENZ PEÃA,,,,11A,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11A<br>DIRECCION: ESPORA NÂ° 512<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",ESPORA NÂ° 512,,,,images/icon-3.png,1,,0,,CENTRO VECINAL ALTO ALBERDI Y ROQUE SAENZ PEÃA,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
32,Point,POINT (-64.21512 -31.40817 0),0,0.000000,-64.21512,-31.40817,-64.21512,-31.40817,-64.21512,-31.40817,1,0,1,CENTRO VECINAL ALTO ALBERDI Y LA TOMA,,,,11A,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11A<br>DIRECCION: OLEGARIO CORREA NÂ° 165<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",OLEGARIO CORREA NÂ° 165,,,,images/icon-3.png,1,,0,,CENTRO VECINAL ALTO ALBERDI Y LA TOMA,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
33,Point,POINT (-64.24187 -31.396725 0),0,0.000000,-64.24187,-31.396725,-64.24187,-31.396725,-64.24187,-31.396725,1,0,1,CENTRO VECINAL QUEBRADA DE LAS ROSAS,,,,11H,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11H<br>DIRECCION: 9 DE JULIO NÂ° 5549<br>TIPO DE INMUEBLE: PROPIO""}",9 DE JULIO NÂ° 5549,,,,images/icon-3.png,1,,0,,CENTRO VECINAL QUEBRADA DE LAS ROSAS,,11,,,,#icon-1603-FBC02D,,PROPIO,CENTRO VECINAL,,,,
34,Point,POINT (-64.228111 -31.407142 0),0,0.000000,-64.228111,-31.407142,-64.228111,-31.407142,-64.228111,-31.407142,1,0,1,CENTRO VECINAL UNION TRANVIARIOS,,,,11J,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11J<br>DIRECCION: GUILLERMO REYNA NÂº 3441 ESQ. A. PEREYRA<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",GUILLERMO REYNA NÂº 3441 ESQ. A. PEREYRA,,,,images/icon-3.png,1,,0,,CENTRO VECINAL UNION TRANVIARIOS,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
35,Point,POINT (-64.236259 -31.413992 0),0,0.000000,-64.236259,-31.413992,-64.236259,-31.413992,-64.236259,-31.413992,1,0,1,CENTRO VECINAL GRAL LAMADRID Y ANEXO LAS PALMAS,,,,11I,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11I<br>DIRECCION: ZELARAYAN NÂ° 824<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",ZELARAYAN NÂ° 824,,,,images/icon-3.png,1,,0,,CENTRO VECINAL GRAL LAMADRID Y ANEXO LAS PALMAS,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
36,Point,POINT (-64.219067 -31.389392 0),0,0.000000,-64.219067,-31.389392,-64.219067,-31.389392,-64.219067,-31.389392,1,0,1,CENTRO VECINAL ESCOBAR Y OMBUÂ ,,,,9,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 9<br>CIRCUITO: 9<br>DIRECCION: GATO Y MANCHA NÂ° 1457<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",GATO Y MANCHA NÂ° 1457,,,,images/icon-3.png,1,,0,,CENTRO VECINAL ESCOBAR Y OMBUÂ ,,9,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
37,Point,POINT (-64.258878 -31.385787 0),0,0.000000,-64.258878,-31.385787,-64.258878,-31.385787,-64.258878,-31.385787,1,0,1,CENTRO VECINAL CHATEAU CARRERAS,,,,11H,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11H<br>DIRECCION: BOYERO NÂ° 511<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",BOYERO NÂ° 511,,,,images/icon-3.png,1,,0,,CENTRO VECINAL CHATEAU CARRERAS,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
38,Point,POINT (-64.208241 -31.400199 0),0,0.000000,-64.208241,-31.400199,-64.208241,-31.400199,-64.208241,-31.400199,1,0,1,CENTRO VECINAL VILLA PAEZ,,,,11A,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11A<br>DIRECCION: SILVESTRE REMONDA NÂ° 710<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",SILVESTRE REMONDA NÂ° 710,,,,images/icon-3.png,1,,0,,CENTRO VECINAL VILLA PAEZ,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
39,Point,POINT (-64.227706 -31.396193 0),0,0.000000,-64.227706,-31.396193,-64.227706,-31.396193,-64.227706,-31.396193,1,0,1,CENTRO VECINAL VILLA SIBURU,,,,11K,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11K<br>DIRECCION: CLODOMIRO ARZAC NÂ° 526<br>TIPO DE INMUEBLE: PROPIO""}",CLODOMIRO ARZAC NÂ° 526,,,,images/icon-3.png,1,,0,,CENTRO VECINAL VILLA SIBURU,,11,,,,#icon-1603-FBC02D,,PROPIO,CENTRO VECINAL,,,,
40,Point,POINT (-64.274298 -31.387601 0),0,0.000000,-64.274298,-31.387601,-64.274298,-31.387601,-64.274298,-31.387601,1,0,1,CENTRO VECINAL PARQUE DON BOSCO,,,,11B,COLON,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: COMISION DE VECINOS<br>CPC: COLON<br>SECCIONAL: 11<br>CIRCUITO: 11B<br>DIRECCION: PABLO ANDIZONE NÂ° 7006<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",PABLO ANDIZONE NÂ° 7006,,,,images/icon-3.png,1,,0,,CENTRO VECINAL PARQUE DON BOSCO,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,COMISION DE VECINOS,,,,
41,Point,POINT (-64.263353 -31.398418 0),0,0.000000,-64.263353,-31.398418,-64.263353,-31.398418,-64.263353,-31.398418,1,0,1,COMISION DE VECINOS AMPLIACIÃN LOS ROBLES,,,,11F,COLÃN,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: COMISION DE VECINOS<br>CPC: COLÃN<br>SECCIONAL: 11<br>CIRCUITO: 11F<br>DIRECCION: JOSE MIGUEL DEL PORTILLO NÂº 6100 ESQ GUILLERMO LEWIS<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL EN TRAMITE""}",JOSE MIGUEL DEL PORTILLO NÂº 6100 ESQ GUILLERMO LEWIS,,,,images/icon-3.png,1,,0,,COMISION DE VECINOS AMPLIACIÃN LOS ROBLES,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL EN TRAMITE,COMISION DE VECINOS,,,,
42,Point,POINT (-64.248549 -31.390595 0),0,0.000000,-64.248549,-31.390595,-64.248549,-31.390595,-64.248549,-31.390595,1,0,1,CENTRO VECINAL SAN IGNACIO,,,,11K,COLÃN,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLÃN<br>SECCIONAL: 11<br>CIRCUITO: 11K<br>DIRECCION: RIOJA ESQ. FIGUEROA<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",RIOJA ESQ. FIGUEROA,,,,images/icon-3.png,1,,0,,CENTRO VECINAL SAN IGNACIO,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
43,Point,POINT (-64.262712 -31.402628 0),0,0.000000,-64.262712,-31.402628,-64.262712,-31.402628,-64.262712,-31.402628,1,0,1,CENTRO VECINAL LOS ROBLES,,,,11F,COLÃN,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: COLÃN<br>SECCIONAL: 11<br>CIRCUITO: 11F<br>DIRECCION: DOCENTES ARGENTINOS ESQUINA RAUL FERNÃNDEZ<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",DOCENTES ARGENTINOS ESQUINA RAUL FERNÃNDEZ,,,,images/icon-3.png,1,,0,,CENTRO VECINAL LOS ROBLES,,11,,,,#icon-1603-FBC02D,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
44,Point,POINT (-64.151769 -31.431803 0),0,0.000000,-64.151769,-31.431803,-64.151769,-31.431803,-64.151769,-31.431803,1,0,1,CENTRO VECINAL SARMIENTO,,,,12B,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12B<br>DIRECCION: SARGENTO CABRAL NÂ° 1960<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",SARGENTO CABRAL NÂ° 1960,,,,images/icon-4.png,1,,0,,CENTRO VECINAL SARMIENTO,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
45,Point,POINT (-64.116359 -31.43301 0),0,0.000000,-64.116359,-31.43301,-64.116359,-31.43301,-64.116359,-31.43301,1,0,1,CENTRO VECINAL PRIMERO DE MAYO,,,,5C,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 5<br>CIRCUITO: 5C<br>DIRECCION: ARROYO MELITON NÂ° 5428<br>TIPO DE INMUEBLE: PROPIO""}",ARROYO MELITON NÂ° 5428,,,,images/icon-4.png,1,,0,,CENTRO VECINAL PRIMERO DE MAYO,,5,,,,#icon-1603-7CB342,,PROPIO,CENTRO VECINAL,,,,
46,Point,POINT (-64.135983 -31.434323 0),0,0.000000,-64.135983,-31.434323,-64.135983,-31.434323,-64.135983,-31.434323,1,0,1,CENTRO VECINAL FERROVIARIO MITRE,,,,12D,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12D<br>DIRECCION: 17 DE JULIO NÂ° 3960<br>TIPO DE INMUEBLE: COMODATO PROVINCIAL""}",17 DE JULIO NÂ° 3960,,,,images/icon-4.png,1,,0,,CENTRO VECINAL FERROVIARIO MITRE,,12,,,,#icon-1603-7CB342,,COMODATO PROVINCIAL,CENTRO VECINAL,,,,
47,Point,POINT (-64.099238 -31.462435 0),0,0.000000,-64.099238,-31.462435,-64.099238,-31.462435,-64.099238,-31.462435,1,0,1,CENTRO VECINAL LOS SAUCES,,,,12,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12<br>DIRECCION: LOS ESPINILLOS ESQ. LOS QUEBRACHOS<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",LOS ESPINILLOS ESQ. LOS QUEBRACHOS,,,,images/icon-4.png,1,,0,,CENTRO VECINAL LOS SAUCES,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
48,Point,POINT (-64.087832 -31.467362 0),0,0.000000,-64.087832,-31.467362,-64.087832,-31.467362,-64.087832,-31.467362,1,0,1,CENTRO VECINAL LOS EUCALIPTOS,,,,12G,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12G<br>DIRECCION: DESCARTES ESQ. FARADAY<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",DESCARTES ESQ. FARADAY,,,,images/icon-4.png,1,,0,,CENTRO VECINAL LOS EUCALIPTOS,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
49,Point,POINT (-64.111989 -31.454783 0),0,0.000000,-64.111989,-31.454783,-64.111989,-31.454783,-64.111989,-31.454783,1,0,1,CENTRO VECINAL SAN LORENZO SUR,,,,12,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12<br>DIRECCION: DELFIN HUERGO NÂ° 4500<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL EN TRAMITE""}",DELFIN HUERGO NÂ° 4500,,,,images/icon-4.png,1,,0,,CENTRO VECINAL SAN LORENZO SUR,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL EN TRAMITE,CENTRO VECINAL,,,,
50,Point,POINT (-64.127144 -31.433078 0),0,0.000000,-64.127144,-31.433078,-64.127144,-31.433078,-64.127144,-31.433078,1,0,1,CENTRO VECINAL EMPALME Y AMPLIACION EMPALME,,,,5C,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 5<br>CIRCUITO: 5C<br>DIRECCION: PASCANAS NÂ° 4348 ESQ. GUANDACOL<br>TIPO DE INMUEBLE: USURPACIÃN PARCIAL""}",PASCANAS NÂ° 4348 ESQ. GUANDACOL,,,,images/icon-4.png,1,,0,,CENTRO VECINAL EMPALME Y AMPLIACION EMPALME,,5,,,,#icon-1603-7CB342,,USURPACIÃN PARCIAL,CENTRO VECINAL,,,,
51,Point,POINT (-64.125136 -31.438355 0),0,0.000000,-64.125136,-31.438355,-64.125136,-31.438355,-64.125136,-31.438355,1,0,1,CENTRO VECINAL EMPALME CASA DE EMPLEADOS Y OBREROS,,,,5C,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 5<br>CIRCUITO: 5C<br>DIRECCION: ANDALGALA NÂ° 4751 ESQ. SOTO<br>TIPO DE INMUEBLE: PROPIO""}",ANDALGALA NÂ° 4751 ESQ. SOTO,,,,images/icon-4.png,1,,0,,CENTRO VECINAL EMPALME CASA DE EMPLEADOS Y OBREROS,,5,,,,#icon-1603-7CB342,,PROPIO,CENTRO VECINAL,,,,
52,Point,POINT (-64.1127307 -31.436208 0),0,0.000000,-64.1127307,-31.436208,-64.1127307,-31.436208,-64.1127307,-31.436208,1,0,1,CENTRO VECINAL VILLA BUSTOS,,,,5E,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 5<br>CIRCUITO: 5E<br>DIRECCION: TALACASTO NÂ° 5678<br>TIPO DE INMUEBLE: PROPIO""}",TALACASTO NÂ° 5678,,,,images/icon-4.png,1,,0,,CENTRO VECINAL VILLA BUSTOS,,5,,,,#icon-1603-7CB342,,PROPIO,CENTRO VECINAL,,,,
53,Point,POINT (-64.093449 -31.458945 0),0,0.000000,-64.093449,-31.458945,-64.093449,-31.458945,-64.093449,-31.458945,1,0,1,CENTRO VECINAL BETANIA,,,,12,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12<br>DIRECCION: ANTONIO LAVOISIER NÂ° 5035 ESQ. LAURE<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL VIGENTE""}",ANTONIO LAVOISIER NÂ° 5035 ESQ. LAURE,,,,images/icon-4.png,1,,0,,CENTRO VECINAL BETANIA,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL VIGENTE,CENTRO VECINAL,,,,
54,Point,POINT (-64.080938 -31.46602 0),0,0.000000,-64.080938,-31.46602,-64.080938,-31.46602,-64.080938,-31.46602,1,0,1,CENTRO VECINAL ITUZAINGO ANEXO,,,,12G,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12G<br>DIRECCION: GABRIEL LIPPMAN NÂ° 5600 ESQ. FULTON<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",GABRIEL LIPPMAN NÂ° 5600 ESQ. FULTON,,,,images/icon-4.png,1,,0,,CENTRO VECINAL ITUZAINGO ANEXO,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
55,Point,POINT (-64.166324 -31.427458 0),0,0.000000,-64.166324,-31.427458,-64.166324,-31.427458,-64.166324,-31.427458,1,0,1,CENTRO VECINAL CRISOL NORTE E INDUSTRIAL ESTE,,,,12B,EMPALME,,,"{""@type"":""html"",""value"":""TIPO DE INSTITUCIÃN: CENTRO VECINAL<br>CPC: EMPALME<br>SECCIONAL: 12<br>CIRCUITO: 12B<br>DIRECCION: PARDOS Y MORENOS NÂ° 1902<br>TIPO DE INMUEBLE: COMODATO MUNICIPAL""}",PARDOS Y MORENOS NÂ° 1902,,,,images/icon-4.png,1,,0,,CENTRO VECINAL CRISOL NORTE E INDUSTRIAL ESTE,,12,,,,#icon-1603-7CB342,,COMODATO MUNICIPAL,CENTRO VECINAL,,,,
